time,p_rgh,omega,k
0.310677,1.0897303e-11,3.0782645e-09,1.7166744e-08
0.310702,1.1015352e-11,3.0826477e-09,1.7170031e-08
0.310727,1.0882625e-11,3.0872236e-09,1.7173714e-08
0.310752,1.0668992e-11,3.0948872e-09,1.7193415e-08
0.310777,1.0747992e-11,3.1005167e-09,1.7200212e-08
0.310802,1.0977926e-11,3.1064767e-09,1.7210295e-08
0.310826,1.1296916e-11,3.1123188e-09,1.7221239e-08
0.310851,1.1142449e-11,3.1177493e-09,1.723033e-08
0.310876,1.1148976e-11,3.1232537e-09,1.7245547e-08
0.310901,1.1396042e-11,3.1294416e-09,1.7262154e-08
0.310926,1.2030448e-11,3.1386921e-09,1.7291806e-08
0.310951,1.3028572e-11,3.1451715e-09,1.7306242e-08
0.310976,1.2971829e-11,3.1513273e-09,1.7321841e-08
0.311001,1.3303639e-11,3.1571196e-09,1.7336557e-08
0.311026,1.3694963e-11,3.1621503e-09,1.7351861e-08
0.311051,1.5037402e-11,3.1662839e-09,1.7363459e-08
0.311076,1.4416804e-11,3.1728328e-09,1.7386198e-08
0.311101,1.4672841e-11,3.1758294e-09,1.7395369e-08
0.311126,1.5400502e-11,3.1777302e-09,1.7406226e-08
0.311151,1.6813533e-11,3.1785005e-09,1.7411549e-08
0.311176,1.7037043e-11,3.1797838e-09,1.7423875e-08
0.311201,1.7252873e-11,3.1836396e-09,1.7445946e-08
0.311226,1.7247688e-11,3.1831745e-09,1.7450822e-08
0.311251,8.3884791e-12,3.1816195e-09,1.7455431e-08
0.311276,9.1797974e-12,3.1814436e-09,1.7462679e-08
0.311301,9.3001555e-12,3.1844656e-09,1.7467159e-08
0.311325,9.2320544e-12,3.1894783e-09,1.7479852e-08
0.31135,1.0139471e-11,3.202982e-09,1.7491181e-08
0.311375,1.0168515e-11,3.2154885e-09,1.7515666e-08
0.3114,1.0005558e-11,3.2339344e-09,1.7570506e-08
0.311425,9.7230882e-12,3.2552079e-09,1.7629531e-08
0.31145,9.7762927e-12,3.2780211e-09,1.7709005e-08
0.311475,1.0136598e-11,3.3015822e-09,1.7818774e-08
0.3115,1.0746693e-11,3.3283542e-09,1.7987e-08
0.311525,9.3704124e-12,3.3518887e-09,1.8145492e-08
0.31155,6.3466888e-12,3.3756154e-09,1.8313864e-08
0.311575,7.1311858e-12,3.3999286e-09,1.8485035e-08
0.3116,7.6160759e-12,3.4263386e-09,1.8657935e-08
0.311625,7.9299243e-12,3.4552486e-09,1.8836993e-08
0.31165,7.6067432e-12,3.4829266e-09,1.90013e-08
0.311675,7.2385519e-12,3.5152732e-09,1.9179501e-08
0.3117,7.2338878e-12,3.5452776e-09,1.9340809e-08
0.311725,7.0633437e-12,3.573647e-09,1.9478607e-08
0.31175,7.0362969e-12,3.5899704e-09,1.9479431e-08
0.311775,7.0928124e-12,3.6076464e-09,1.9519052e-08
0.3118,7.039283e-12,3.6267624e-09,1.9566005e-08
0.311825,7.0179913e-12,3.6475235e-09,1.9650896e-08
0.31185,6.8564135e-12,3.6692702e-09,1.9797008e-08
0.311875,6.7915799e-12,3.6950901e-09,1.9969613e-08
0.3119,6.8052387e-12,3.7186627e-09,2.0132644e-08
0.311925,6.868501e-12,3.7430353e-09,2.0303407e-08
0.31195,6.86603e-12,3.768124e-09,2.0484189e-08
0.311975,6.8884352e-12,3.7954048e-09,2.0673044e-08
0.312,6.8674694e-12,3.824268e-09,2.0865718e-08
0.312025,6.8777422e-12,3.8511408e-09,2.1058335e-08
0.31205,6.7341448e-12,3.8760879e-09,2.1247676e-08
0.312075,6.4954397e-12,3.9020684e-09,2.1434566e-08
0.3121,5.9655185e-12,3.9291909e-09,2.1623067e-08
0.312125,6.4366546e-12,3.9568915e-09,2.1819278e-08
0.31215,9.508538e-12,3.9856152e-09,2.2049671e-08
0.312175,1.090404e-11,4.0167227e-09,2.2305979e-08
0.3122,1.1220738e-11,4.0475759e-09,2.256847e-08
0.312225,1.0639427e-11,4.0775112e-09,2.2847161e-08
0.31225,1.0725241e-11,4.1066494e-09,2.3140063e-08
0.312275,1.0945343e-11,4.1349009e-09,2.3447816e-08
0.3123,1.0641759e-11,4.1630125e-09,2.3772435e-08
0.312325,1.069014e-11,4.1904239e-09,2.4111844e-08
0.31235,1.0611391e-11,4.2172014e-09,2.4476388e-08
0.312375,1.0583719e-11,4.2443701e-09,2.4863239e-08
0.3124,1.0855123e-11,4.2727329e-09,2.5266146e-08
0.312425,1.0579845e-11,4.3095965e-09,2.5684043e-08
0.31245,1.0391746e-11,4.3508058e-09,2.6113994e-08
0.312475,1.00681e-11,4.3914991e-09,2.6546038e-08
0.3125,1.0183569e-11,4.432195e-09,2.6990712e-08
0.312525,1.0442446e-11,4.4593207e-09,2.7292409e-08
0.312549,1.0525228e-11,4.4535517e-09,2.7271095e-08
0.312574,1.0694165e-11,4.4520353e-09,2.7322894e-08
0.312599,1.0721e-11,4.4509621e-09,2.7385671e-08
0.312624,1.0791053e-11,4.4468865e-09,2.745109e-08
0.312649,1.0713886e-11,4.4428416e-09,2.7501704e-08
0.312674,1.073625e-11,4.4301683e-09,2.7464462e-08
0.312699,1.0893698e-11,4.4150224e-09,2.7430198e-08
0.312724,1.1344787e-11,4.4041569e-09,2.7427695e-08
0.312749,1.0959753e-11,4.3889702e-09,2.7406872e-08
0.312774,1.0720542e-11,4.3801158e-09,2.7414195e-08
0.312799,1.0591539e-11,4.3719197e-09,2.7422506e-08
0.312824,1.0673357e-11,4.3688029e-09,2.744964e-08
0.312849,1.0731498e-11,4.3627504e-09,2.7454182e-08
0.312874,1.0991139e-11,4.3598714e-09,2.7464966e-08
0.312899,1.1067097e-11,4.3449199e-09,2.7362887e-08
0.312924,1.1047643e-11,4.3305404e-09,2.7287006e-08
0.312949,1.1053807e-11,4.3207546e-09,2.7234436e-08
0.312974,1.0262914e-11,4.3065395e-09,2.7145987e-08
0.312999,1.117934e-11,4.293737e-09,2.7067457e-08
0.313024,1.0999199e-11,4.2875269e-09,2.7002126e-08
0.313048,1.1062589e-11,4.2800142e-09,2.6938153e-08
0.313073,1.1620983e-11,4.2697928e-09,2.6872153e-08
0.313098,1.209439e-11,4.2607785e-09,2.6822293e-08
0.313123,1.2551687e-11,4.2462058e-09,2.6742513e-08
0.313148,1.3574473e-11,4.2299261e-09,2.6654215e-08
0.313173,1.4960584e-11,4.217514e-09,2.658005e-08
0.313198,1.553866e-11,4.2011653e-09,2.6475661e-08
0.313223,1.6040931e-11,4.2009972e-09,2.6362579e-08
0.313248,1.6284909e-11,4.2040213e-09,2.6265834e-08
0.313272,1.6385028e-11,4.20274e-09,2.6138732e-08
0.313297,1.6838614e-11,4.2037735e-09,2.6028976e-08
0.313322,1.7276924e-11,4.1992592e-09,2.5884967e-08
0.313347,1.7766813e-11,4.1967772e-09,2.5747962e-08
0.313372,1.837264e-11,4.1942764e-09,2.5574974e-08
0.313397,1.8016255e-11,4.198073e-09,2.5407321e-08
0.313422,1.886839e-11,4.2014896e-09,2.5232271e-08
0.313446,1.9508341e-11,4.1991887e-09,2.5058016e-08
0.313471,1.9775987e-11,4.1975822e-09,2.4892552e-08
0.313496,1.8696402e-11,4.1946541e-09,2.4715171e-08
0.313521,1.9028228e-11,4.1890097e-09,2.4525074e-08
0.313546,1.9614152e-11,4.1805328e-09,2.4357068e-08
0.313571,2.0292614e-11,4.1723893e-09,2.418571e-08
0.313595,2.0617797e-11,4.1611061e-09,2.3999731e-08
0.31362,2.0906236e-11,4.146071e-09,2.3800534e-08
0.313645,2.139649e-11,4.12691e-09,2.3596635e-08
0.31367,2.2087373e-11,4.104013e-09,2.337967e-08
0.313695,2.028468e-11,4.0816787e-09,2.3138985e-08
0.31372,2.1016391e-11,4.0601368e-09,2.2868074e-08
0.313744,2.1328064e-11,4.0454462e-09,2.2657844e-08
0.313769,2.1892055e-11,4.0283023e-09,2.2446251e-08
0.313794,2.2242242e-11,4.008838e-09,2.2245971e-08
0.313819,2.2776634e-11,3.9863337e-09,2.2035248e-08
0.313844,2.1956051e-11,3.9671304e-09,2.1847118e-08
0.313869,1.6259684e-11,3.947849e-09,2.1741025e-08
0.313893,2.4675567e-11,3.9300134e-09,2.1645684e-08
0.313918,2.5880232e-11,3.9081095e-09,2.1570619e-08
0.313943,2.648738e-11,3.8835085e-09,2.1483371e-08
0.313968,2.6900981e-11,3.8658588e-09,2.1374184e-08
0.313993,2.6872481e-11,3.8508402e-09,2.1258297e-08
0.314018,2.7098096e-11,3.8333835e-09,2.1124856e-08
0.314042,2.8183843e-11,3.8197117e-09,2.1006253e-08
0.314067,2.9271424e-11,3.8059868e-09,2.0956605e-08
0.314092,3.0472256e-11,3.791713e-09,2.096442e-08
0.314117,3.1791158e-11,3.7771211e-09,2.0961196e-08
0.314142,3.1995227e-11,3.7580336e-09,2.0923763e-08
0.314166,3.3909862e-11,3.7427441e-09,2.0906383e-08
0.314191,3.4769066e-11,3.7280771e-09,2.088492e-08
0.314216,3.5746875e-11,3.7112178e-09,2.0844077e-08
0.314241,3.6718938e-11,3.7205236e-09,2.081071e-08
0.314266,3.7528409e-11,3.7259327e-09,2.0754719e-08
0.31429,3.8354322e-11,3.7325506e-09,2.0715206e-08
0.314315,3.906053e-11,3.7376595e-09,2.0673858e-08
0.31434,3.9735026e-11,3.7388567e-09,2.0614956e-08
0.314365,4.0531008e-11,3.7417475e-09,2.0569023e-08
0.31439,4.0869691e-11,3.7426285e-09,2.0505611e-08
0.314414,4.1490582e-11,3.7430604e-09,2.0438444e-08
0.314439,4.2079154e-11,3.7453207e-09,2.0388702e-08
0.314464,4.2384031e-11,3.7443501e-09,2.0343973e-08
0.314489,4.1427909e-11,3.744693e-09,2.031286e-08
0.314513,3.9925461e-11,3.7411164e-09,2.0261881e-08
0.314538,3.8374373e-11,3.737489e-09,2.0212102e-08
0.314563,3.7291313e-11,3.7350103e-09,2.0190128e-08
0.314588,3.7769699e-11,3.7302324e-09,2.0173939e-08
0.314613,3.6292886e-11,3.7270427e-09,2.0155505e-08
0.314637,3.476112e-11,3.7188242e-09,2.0104413e-08
0.314662,3.3492494e-11,3.7082445e-09,2.0039051e-08
0.314687,3.2599192e-11,3.6956055e-09,1.9958985e-08
0.314711,3.2659642e-11,3.6839012e-09,1.9881629e-08
0.314736,3.1096257e-11,3.6680644e-09,1.9776963e-08
0.314761,3.0078356e-11,3.6509341e-09,1.9665417e-08
0.314786,2.9817917e-11,3.6354158e-09,1.9567277e-08
0.31481,2.9091669e-11,3.615951e-09,1.9501607e-08
0.314835,2.8457379e-11,3.5962071e-09,1.9449732e-08
0.31486,2.7720199e-11,3.5785904e-09,1.9409428e-08
0.314884,2.6866554e-11,3.55824e-09,1.9354432e-08
0.314909,2.6271303e-11,3.5466557e-09,1.931958e-08
0.314934,2.6017026e-11,3.5493618e-09,1.9314689e-08
0.314958,2.5679465e-11,3.5490693e-09,1.9281971e-08
0.314983,2.4960027e-11,3.5495714e-09,1.9262683e-08
0.315008,2.2115631e-11,3.5591015e-09,1.9310609e-08
0.315032,2.1941061e-11,3.5679077e-09,1.934967e-08
0.315057,2.1928719e-11,3.5765158e-09,1.937796e-08
0.315082,2.1740135e-11,3.5902509e-09,1.9400549e-08
0.315106,2.161803e-11,3.6304058e-09,1.95248e-08
0.315131,2.1452009e-11,3.6708985e-09,1.9755145e-08
0.315156,2.1556241e-11,3.7128418e-09,2.0010166e-08
0.31518,2.1651595e-11,3.7542521e-09,2.0347703e-08
0.315205,2.1524379e-11,3.7927122e-09,2.0667124e-08
0.31523,2.1549682e-11,3.8271609e-09,2.0996173e-08
0.315254,2.1463012e-11,3.8631969e-09,2.1339702e-08
0.315279,2.1393664e-11,3.9074857e-09,2.1761849e-08
0.315303,2.1287963e-11,3.9508465e-09,2.2189464e-08
0.315328,2.2934569e-11,3.9866244e-09,2.2560105e-08
0.315353,2.3147305e-11,4.0159852e-09,2.2859878e-08
0.315377,2.289031e-11,4.1164307e-09,2.3864555e-08
0.315402,2.2552093e-11,4.3168536e-09,2.5152007e-08
0.315426,2.1951433e-11,4.4364273e-09,2.5831584e-08
0.315451,2.038735e-11,4.5090987e-09,2.6231977e-08
0.315476,2.029997e-11,4.559776e-09,2.6459172e-08
0.3155,1.9997783e-11,4.609496e-09,2.6702662e-08
0.315525,1.9667122e-11,4.6510664e-09,2.6823571e-08
0.315549,2.0105813e-11,4.6499551e-09,2.6513272e-08
0.315574,2.0400636e-11,4.6359594e-09,2.6248352e-08
0.315598,1.8667546e-11,4.6048315e-09,2.589422e-08
0.315623,1.8434525e-11,4.5620194e-09,2.5477929e-08
0.315647,1.6562504e-11,4.5118964e-09,2.5036117e-08
0.315672,1.6427094e-11,4.4549272e-09,2.4570262e-08
0.315696,1.6233995e-11,4.3876042e-09,2.4051931e-08
0.315721,1.7058004e-11,4.3086815e-09,2.3562618e-08
0.315745,1.707928e-11,4.2383629e-09,2.3120691e-08
0.31577,1.6871862e-11,4.1754464e-09,2.271106e-08
0.315794,1.8814368e-11,4.1209315e-09,2.2340574e-08
0.315819,2.0245002e-11,4.0743765e-09,2.2009932e-08
0.315843,2.0303098e-11,4.0424414e-09,2.1709119e-08
0.315868,2.0196277e-11,4.0141949e-09,2.1441605e-08
0.315892,1.9990033e-11,3.9928623e-09,2.1209946e-08
0.315917,2.0346736e-11,3.9758168e-09,2.1005179e-08
0.315941,1.9899111e-11,3.9644866e-09,2.0858186e-08
0.315966,1.9729166e-11,3.9577395e-09,2.0757578e-08
0.31599,1.9692218e-11,3.9550313e-09,2.0706544e-08
0.316014,2.0226989e-11,3.9570212e-09,2.0677826e-08
0.316039,1.9387915e-11,3.959868e-09,2.0668168e-08
0.316063,1.8171176e-11,3.9600504e-09,2.0669369e-08
0.316088,1.2556768e-11,3.958546e-09,2.0685171e-08
0.316112,1.3939689e-11,3.9570377e-09,2.0709133e-08
0.316136,1.3718692e-11,3.9633836e-09,2.0788887e-08
0.316161,1.3285756e-11,3.9688836e-09,2.0922743e-08
0.316185,1.225434e-11,3.9734246e-09,2.1065477e-08
0.31621,1.1083307e-11,3.9780163e-09,2.1218195e-08
0.316234,1.0418951e-11,3.9849104e-09,2.1376112e-08
0.316258,9.752949e-12,3.9926255e-09,2.1590133e-08
0.316283,9.4102378e-12,4.0197131e-09,2.2011217e-08
0.316307,9.1364905e-12,4.0504508e-09,2.2402279e-08
0.316331,8.9793162e-12,4.0792274e-09,2.2825468e-08
0.316356,9.4674624e-12,4.1118835e-09,2.3250639e-08
0.31638,9.6551366e-12,4.14066e-09,2.3653424e-08
0.316404,9.2229347e-12,4.1673525e-09,2.4032644e-08
0.316429,9.4228603e-12,4.1889327e-09,2.4359127e-08
0.316453,9.4909777e-12,4.2082075e-09,2.4720346e-08
0.316477,1.6935802e-11,4.2141894e-09,2.496754e-08
0.316501,2.040669e-11,4.2079074e-09,2.5138598e-08
0.316526,2.1341234e-11,4.1980546e-09,2.5310294e-08
0.31655,2.1528354e-11,4.1774987e-09,2.5402877e-08
0.316574,2.1534663e-11,4.1514616e-09,2.5447398e-08
0.316598,2.1455174e-11,4.1204555e-09,2.5443523e-08
0.316623,2.1158319e-11,4.0899739e-09,2.5432653e-08
0.316647,2.088643e-11,4.0485688e-09,2.5333421e-08
0.316671,2.0416153e-11,3.9908451e-09,2.5107722e-08
0.316695,2.1237999e-11,3.92342e-09,2.482218e-08
0.31672,2.5973674e-11,3.8438391e-09,2.4457585e-08
0.316744,2.4892137e-11,3.7582595e-09,2.404662e-08
0.316768,2.4851035e-11,3.6726422e-09,2.3627884e-08
0.316792,2.3982604e-11,3.5921661e-09,2.3131167e-08
0.316817,2.3869028e-11,3.515198e-09,2.2694789e-08
0.316841,2.3397284e-11,3.4375877e-09,2.2242722e-08
0.316865,2.3092116e-11,3.3661891e-09,2.18101e-08
0.316889,2.2913281e-11,3.2962631e-09,2.136787e-08
0.316913,2.2853919e-11,3.2338775e-09,2.0955827e-08
0.316938,2.5487872e-11,3.176529e-09,2.0532743e-08
0.316962,2.687859e-11,3.1857863e-09,2.0146089e-08
0.316986,2.676587e-11,3.1941635e-09,1.9755141e-08
0.31701,1.9008631e-11,3.2079033e-09,1.9750697e-08
0.317034,1.5208823e-11,3.2535838e-09,1.9873328e-08
0.317059,1.4588845e-11,3.3052368e-09,2.0002443e-08
0.317083,1.3675839e-11,3.3557028e-09,2.014053e-08
0.317107,1.3001986e-11,3.3993803e-09,2.0264472e-08
0.317131,1.2015054e-11,3.4329949e-09,2.0368152e-08
0.317155,1.1412364e-11,3.4628379e-09,2.0478902e-08
0.31718,1.0598542e-11,3.4867589e-09,2.0584358e-08
0.317204,1.0142333e-11,3.5016092e-09,2.0674519e-08
0.317228,9.4932919e-12,3.4966626e-09,2.0824099e-08
0.317252,9.7031218e-12,3.4750657e-09,2.0983471e-08
0.317276,9.8357214e-12,3.4526038e-09,2.1165506e-08
0.3173,9.5865472e-12,3.4759259e-09,2.1326261e-08
0.317325,9.4130961e-12,3.4896822e-09,2.1416663e-08
0.317349,8.8439596e-12,3.5046478e-09,2.1545606e-08
0.317373,1.1345623e-11,3.5144211e-09,2.1641953e-08
0.317397,1.1038905e-11,3.5119507e-09,2.1650187e-08
0.317421,1.0973764e-11,3.5064288e-09,2.1666823e-08
0.317445,1.1449069e-11,3.49904e-09,2.1666113e-08
0.31747,1.1286134e-11,3.490109e-09,2.164758e-08
0.317494,1.1990104e-11,3.4757393e-09,2.1593625e-08
0.317518,1.1846672e-11,3.4623809e-09,2.1555808e-08
0.317542,1.1342075e-11,3.4483393e-09,2.1509543e-08
0.317566,1.268927e-11,3.4349532e-09,2.1452033e-08
0.31759,1.7244411e-11,3.4172285e-09,2.1343997e-08
0.317615,2.317664e-11,3.3898029e-09,2.1168392e-08
0.317639,2.4307849e-11,3.3595232e-09,2.0991142e-08
0.317663,2.6108012e-11,3.3275168e-09,2.0800905e-08
0.317687,2.7412604e-11,3.2995088e-09,2.0603253e-08
0.317711,2.7980901e-11,3.2907299e-09,2.0537583e-08
0.317735,2.9229625e-11,3.2798128e-09,2.0500992e-08
0.317759,2.9653682e-11,3.2644767e-09,2.0446855e-08
0.317784,3.0621769e-11,3.2508256e-09,2.0406755e-08
0.317808,3.1041618e-11,3.2366149e-09,2.0361104e-08
0.317832,2.9800955e-11,3.2219363e-09,2.0315697e-08
0.317856,3.0748268e-11,3.2075609e-09,2.0265351e-08
0.31788,3.0949982e-11,3.1961071e-09,2.0209045e-08
0.317904,3.089139e-11,3.1856481e-09,2.0147716e-08
0.317929,3.0938807e-11,3.1748631e-09,2.0082305e-08
0.317953,3.104779e-11,3.1634346e-09,2.0028886e-08
0.317977,3.0867873e-11,3.1504776e-09,1.9959994e-08
0.318001,2.9873524e-11,3.1366508e-09,1.9873739e-08
0.318025,2.9923874e-11,3.1222616e-09,1.9774744e-08
0.318049,2.9852862e-11,3.1082854e-09,1.9696922e-08
0.318073,2.9275303e-11,3.0947847e-09,1.9635207e-08
0.318098,2.8527169e-11,3.0888309e-09,1.9571535e-08
0.318122,2.7946062e-11,3.0743764e-09,1.9273087e-08
0.318146,2.3322853e-11,3.0654986e-09,1.8956511e-08
0.31817,2.2904553e-11,3.0570104e-09,1.8655971e-08
0.318194,2.2456909e-11,3.0491178e-09,1.8351371e-08
0.318218,2.3500494e-11,3.0408183e-09,1.8045886e-08
0.318243,2.3482793e-11,3.0469323e-09,1.7764931e-08
0.318267,2.2834634e-11,3.0625213e-09,1.7507405e-08
0.318291,2.2477994e-11,3.0838928e-09,1.7293432e-08
0.318315,2.2037347e-11,3.1131161e-09,1.7152376e-08
0.318339,2.187111e-11,3.1474674e-09,1.7111302e-08
0.318363,2.1070729e-11,3.184895e-09,1.7093222e-08
0.318387,2.027643e-11,3.2254602e-09,1.7177662e-08
0.318412,1.9939971e-11,3.268858e-09,1.7327506e-08
0.318436,1.9477424e-11,3.3166298e-09,1.7485183e-08
0.31846,1.9250428e-11,3.3658971e-09,1.7671799e-08
0.318484,1.9056188e-11,3.4147175e-09,1.7932808e-08
0.318508,2.1802755e-11,3.4623679e-09,1.8237734e-08
0.318532,1.5307172e-11,3.5061468e-09,1.8555364e-08
0.318557,1.5262146e-11,3.5452846e-09,1.8890106e-08
0.318581,1.5560115e-11,3.5785216e-09,1.9225385e-08
0.318605,1.5370512e-11,3.6057679e-09,1.9552955e-08
0.318629,1.5459125e-11,3.6274924e-09,1.9867002e-08
0.318653,1.616428e-11,3.644657e-09,2.0181942e-08
0.318677,1.5763093e-11,3.6919433e-09,2.0629485e-08
0.318701,1.6474108e-11,3.758653e-09,2.1336316e-08
0.318726,1.4415612e-11,3.8185459e-09,2.2327903e-08
0.31875,1.7670474e-11,3.883192e-09,2.3238401e-08
0.318774,1.9006969e-11,4.0019138e-09,2.4095728e-08
0.318798,1.9504199e-11,4.1157676e-09,2.4928919e-08
0.318822,1.9820232e-11,4.2238156e-09,2.5752208e-08
0.318846,2.0728889e-11,4.3271187e-09,2.6561085e-08
0.318871,2.1544149e-11,4.4175927e-09,2.7292139e-08
0.318895,2.3016743e-11,4.4984481e-09,2.7941576e-08
0.318919,2.4483186e-11,4.5688125e-09,2.8525298e-08
0.318943,2.5322061e-11,4.6271708e-09,2.906348e-08
0.318967,2.6415906e-11,4.6746026e-09,2.9549766e-08
0.318991,2.7073239e-11,4.702474e-09,2.9929143e-08
0.319016,3.133008e-11,4.7122075e-09,3.0208809e-08
0.31904,3.2818313e-11,4.7066956e-09,3.0423514e-08
0.319064,3.3246157e-11,4.653892e-09,3.0522255e-08
0.319088,3.4593694e-11,4.5841418e-09,3.0453497e-08
0.319112,3.5302897e-11,4.5063488e-09,3.024303e-08
0.319137,3.518286e-11,4.4188529e-09,2.9922053e-08
0.319161,3.4493296e-11,4.3146505e-09,2.9475905e-08
0.319185,3.4065568e-11,4.1898675e-09,2.8714658e-08
0.319209,3.5599271e-11,4.0893848e-09,2.7626332e-08
0.319233,3.5674378e-11,4.018479e-09,2.6281227e-08
0.319258,3.3736118e-11,3.8933431e-09,2.5092648e-08
0.319282,3.2626246e-11,3.8963981e-09,2.4305958e-08
0.319306,3.0216592e-11,3.9492816e-09,2.4074674e-08
0.31933,2.9222255e-11,3.9945205e-09,2.4997213e-08
0.319354,2.6752383e-11,4.0227318e-09,2.5851821e-08
0.319379,2.7454219e-11,4.0439783e-09,2.664412e-08
0.319403,2.4778291e-11,4.0885415e-09,2.7370632e-08
0.319427,2.4907821e-11,4.0767853e-09,2.7331687e-08
0.319451,2.8259871e-11,3.9317554e-09,2.5854067e-08
0.319475,3.031975e-11,3.8193998e-09,2.4803154e-08
0.3195,3.0042746e-11,3.8254515e-09,2.4060048e-08
0.319524,3.0090306e-11,3.8373259e-09,2.3376566e-08
0.319548,3.128506e-11,3.8524853e-09,2.280102e-08
0.319572,3.6045239e-11,3.9065057e-09,2.2431441e-08
0.319597,3.3104553e-11,3.9924341e-09,2.2395692e-08
0.319621,3.3185957e-11,4.0908866e-09,2.2910695e-08
0.319645,3.0591613e-11,4.1945638e-09,2.3415796e-08
0.319669,3.1197176e-11,4.3002957e-09,2.3923105e-08
0.319694,2.7345774e-11,4.4068466e-09,2.4447751e-08
0.319718,2.1673537e-11,4.4997951e-09,2.4904676e-08
0.319742,2.0759051e-11,4.5824118e-09,2.5357951e-08
0.319766,2.0854031e-11,4.6551448e-09,2.5788318e-08
0.31979,2.134881e-11,4.7153012e-09,2.6194671e-08
0.319815,2.2105906e-11,4.7628884e-09,2.6561127e-08
0.319839,2.1207573e-11,4.800121e-09,2.6881934e-08
0.319863,1.6176376e-11,4.8255555e-09,2.7211153e-08
0.319887,1.8114399e-11,4.8133048e-09,2.7291285e-08
0.319912,1.8228375e-11,4.7734777e-09,2.7236145e-08
0.319936,1.7806565e-11,4.7323188e-09,2.7204053e-08
0.31996,1.4390931e-11,4.6904597e-09,2.7144656e-08
0.319984,1.6693174e-11,4.6428381e-09,2.7048018e-08
0.320008,1.3896924e-11,4.6073046e-09,2.6987016e-08
0.320033,1.2983916e-11,4.5816524e-09,2.6999269e-08
0.320057,1.3957153e-11,4.549064e-09,2.7153186e-08
0.320081,1.3003603e-11,4.5177921e-09,2.7322482e-08
0.320105,1.1822781e-11,4.4662414e-09,2.7241453e-08
0.32013,1.0870258e-11,4.3215834e-09,2.6307282e-08
0.320154,1.0293448e-11,4.1593362e-09,2.5513188e-08
0.320178,1.1412644e-11,4.0701635e-09,2.5201875e-08
0.320202,7.6108481e-12,4.0076566e-09,2.4962203e-08
0.320226,8.5884832e-12,3.9607683e-09,2.4797187e-08
0.32025,7.9924862e-12,3.9124359e-09,2.460275e-08
0.320275,9.1679192e-12,3.8720124e-09,2.4414312e-08
0.320299,9.9458476e-12,3.9091888e-09,2.4979791e-08
0.320323,8.9937126e-12,3.9875489e-09,2.5586721e-08
0.320347,1.0363721e-11,4.0625494e-09,2.6033776e-08
0.320371,1.1859283e-11,4.1154507e-09,2.6404195e-08
0.320395,1.46638e-11,4.148029e-09,2.6713044e-08
0.32042,1.2726461e-11,4.1733394e-09,2.6991482e-08
0.320444,1.5831847e-11,4.1867998e-09,2.7188576e-08
0.320468,1.3867799e-11,4.1903643e-09,2.7317023e-08
0.320492,1.5855657e-11,4.1962646e-09,2.7397641e-08
0.320516,1.3453699e-11,4.203259e-09,2.748844e-08
0.32054,1.6035769e-11,4.2063376e-09,2.7495304e-08
0.320564,1.3121046e-11,4.2017285e-09,2.7436488e-08
0.320588,1.1866317e-11,4.189733e-09,2.731107e-08
0.320612,9.2229891e-12,4.1764444e-09,2.7178985e-08
0.320637,1.0626436e-11,4.1554797e-09,2.6977316e-08
0.320661,1.0217615e-11,4.1338026e-09,2.6758319e-08
0.320685,1.2342116e-11,4.1124399e-09,2.6542052e-08
0.320709,1.0169941e-11,4.0894655e-09,2.6293038e-08
0.320733,1.1266211e-11,4.0622656e-09,2.5946207e-08
0.320757,9.8399486e-12,4.0374976e-09,2.560547e-08
0.320781,1.1199887e-11,4.0134531e-09,2.5438351e-08
0.320805,9.4074353e-12,3.9817293e-09,2.5258048e-08
0.320829,8.6903106e-12,3.9530107e-09,2.5103111e-08
0.320853,6.9921086e-12,3.9333359e-09,2.4986682e-08
0.320877,7.3804629e-12,3.9123189e-09,2.4849334e-08
0.320901,6.0031226e-12,3.8928407e-09,2.4702556e-08
0.320925,5.446309e-12,3.8752033e-09,2.4563674e-08
0.320949,5.4629384e-12,3.8517069e-09,2.4382282e-08
0.320973,5.1147714e-12,3.834296e-09,2.420594e-08
0.320997,4.9726562e-12,3.8188492e-09,2.4081874e-08
0.321021,4.7216812e-12,3.8032161e-09,2.396292e-08
0.321045,4.7956111e-12,3.7850732e-09,2.3857097e-08
0.321069,4.4016623e-12,3.7611905e-09,2.3789615e-08
0.321093,4.3730565e-12,3.7023553e-09,2.3378941e-08
0.321117,3.8900462e-12,3.6243095e-09,2.2976674e-08
0.321141,4.3763494e-12,3.6067347e-09,2.2807263e-08
0.321165,4.2414412e-12,3.6711125e-09,2.241052e-08
0.321189,3.2757996e-12,3.7110685e-09,2.2100957e-08
0.321213,2.4169798e-12,3.7364026e-09,2.2241947e-08
0.321237,2.7634732e-12,3.7608554e-09,2.262917e-08
0.321261,3.7861308e-12,3.7270417e-09,2.280443e-08
0.321285,3.0184633e-12,3.7493344e-09,2.3185123e-08
